base_date,etf_code,etf_name,etf_type,base_index,listing_date,delisting_date,theme
20260709,A0208N0,IBK 코스피액티브,일반,코스피지수,20260623,,코스피대표
20260709,A0209D0,KODEX 전고체배터리ESS TOP2플러스,일반,Akros 한국 전고체 배터리 ESS TOP2 플러스 지수(Price Return),20260623,,2차전지
20260709,A0209Z0,ACE 코리아AI전력TOP10,일반,Akros 코리아 AI전력 TOP 10 지수 (시장가격),20260623,,AI전력인프라
20260709,A0210A0,ACE K반도체TOP2+,일반,KRX K-AI 반도체TOP2+지수 (시장가격),20260623,,반도체
20260709,A0210E0,PLUS 200커버드콜액티브,일반,코스피 200 위클리 고정 30% 커버드콜 지수,20260623,,배당
20260709,A0216Z0,ACE K방산TOP5+,일반,KRX K-AI 방산TOP5+ 지수,20260707,,방산
20260709,A069500,KODEX 200,일반,코스피 200,20021014,,코스피대표
20260709,A069660,KIWOOM 200,일반,코스피 200,20021014,,코스피대표
20260709,A091160,KODEX 반도체,일반,KRX 반도체,20060627,,반도체
20260709,A091170,KODEX 은행,일반,KRX 은행,20060627,,금융
20260709,A091180,KODEX 자동차,일반,KRX 자동차,20060627,,자동차
20260709,A091220,TIGER 은행,일반,KRX 은행,20060627,,금융
20260709,A091230,TIGER 반도체,일반,KRX 반도체,20060627,,반도체
20260709,A100910,KIWOOM KRX100,일반,KRX 100,20080123,,코스피대표
20260709,A102110,TIGER 200,일반,코스피 200,20080403,,코스피대표
20260709,A102780,KODEX 삼성그룹,일반,MKF 삼성그룹지수,20080521,,그룹지주
20260709,A102960,KODEX 기계장비,일반,KRX 기계장비,20080529,,기타
20260709,A102970,KODEX 증권,일반,KRX 증권,20080529,,금융
20260709,A104520,KIWOOM 블루칩,일반,MKF 블루칩,20080729,,기타
20260709,A104530,KIWOOM 코리아고배당,일반,MKF 웰스 고배당 20,20080729,,배당
20260709,A105190,ACE 200,일반,코스피 200,20080925,,코스피대표
20260709,A105780,RISE 5대그룹주,일반,MKF 5대그룹주,20081022,,그룹지주
20260709,A108450,ACE 삼성그룹섹터가중,일반,MKF SAMs SW,20090203,,그룹지주
20260709,A108590,TREX 200,일반,코스피 200,20090123,,코스피대표
20260709,A114800,KODEX 인버스,인버스 1X,코스피 200 선물인버스 지수,20090916,,코스피대표
20260709,A117460,KODEX 에너지화학,일반,KRX 에너지화학,20091012,,원자재
20260709,A117680,KODEX 철강,일반,KRX 철강,20091030,,원자재
20260709,A117700,KODEX 건설,일반,KRX 건설,20091030,,기타
20260709,A122090,PLUS 코스피50,일반,코스피 50,20100107,,코스피대표
20260709,A122630,KODEX 레버리지,레버리지,코스피 200 레버리지지수,20100222,,코스피대표
20260709,A123310,TIGER 인버스,인버스 1X,코스피 200 선물인버스 지수,20100329,,코스피대표
20260709,A123320,TIGER 레버리지,레버리지,코스피 200 레버리지지수,20100409,,코스피대표
20260709,A131890,ACE 삼성그룹동일가중,일반,MKF SAMs EW Index,20100917,,그룹지주
20260709,A138520,TIGER 삼성그룹,일반,MKF SAMs FW,20110307,,그룹지주
20260709,A138530,TIGER LG그룹플러스,일반,MKF LG그룹+ FW,20110310,,그룹지주
20260709,A138540,TIGER 현대차그룹플러스,일반,MKF 현대차그룹+ FW,20110310,,그룹지주
20260709,A139220,TIGER 200 건설,일반,코스피 200 건설,20110406,,코스피대표
20260709,A139230,TIGER 200 중공업,일반,코스피 200 중공업,20110406,,코스피대표
20260709,A139240,TIGER 200 철강소재,일반,코스피 200 철강/소재,20110406,,원자재
20260709,A139250,TIGER 200 에너지화학,일반,코스피 200 에너지/화학,20110406,,원자재
20260709,A139260,TIGER 200 IT,일반,코스피 200 정보기술,20110406,,코스피대표
20260709,A139270,TIGER 200 금융,일반,코스피 200 금융,20110406,,금융
20260709,A139280,TIGER 경기방어,일반,코스피 200 경기방어소비재,20110406,,소비재
20260709,A139290,TIGER 200 경기소비재,일반,코스피 200 경기소비재,20110406,,소비재
20260709,A140570,RISE 수출주,일반,MKF 수출주 지수,20110415,,기타
20260709,A140580,RISE 우량업종대표주,일반,MKF 우량업종대표주 지수,20110415,,팩터
20260709,A140700,KODEX 보험,일반,KRX 보험,20110426,,금융
20260709,A140710,KODEX 운송,일반,KRX 운송,20110426,,기타
20260709,A140950,파워 코스피100,일반,코스피 100,20110503,,코스피대표
20260709,A143860,TIGER 헬스케어,일반,KRX 헬스케어,20110718,,바이오
20260709,A145670,ACE 인버스,인버스 1X,코스피 200 선물인버스 지수,20110908,,코스피대표
20260709,A145850,TREX 펀더멘탈 200,일반,FnGuide-RAFI 코리아200 지수,20110923,,기타
20260709,A147970,TIGER 모멘텀,일반,FnGuide 모멘텀 지수,20111026,,팩터
20260709,A148020,RISE 200,일반,코스피 200,20111020,,코스피대표
20260709,A150460,TIGER 중국소비테마,일반,FnGuide 중국내수테마 지수,20111216,,기타
20260709,A152100,PLUS 200,일반,코스피 200,20120110,,코스피대표
20260709,A152500,ACE 레버리지,레버리지,코스피 200 레버리지지수,20120127,,코스피대표
20260709,A152870,파워 200,일반,코스피 200,20120213,,코스피대표
20260709,A153270,KIWOOM 코스피100,일반,코스피 100,20120228,,코스피대표
20260709,A156080,KODEX MSCI Korea,일반,MSCI Korea Index,20120430,,코스피대표
20260709,A157490,TIGER 소프트웨어,일반,FnGuide 소프트웨어 지수,20120516,,인터넷
20260709,A157500,TIGER 증권,일반,FnGuide 증권 지수,20120516,,금융
20260709,A159800,마이티 코스피100,일반,코스피 100,20120705,,코스피대표
20260709,A161510,PLUS 고배당주,일반,FnGuide 배당주 지수,20120829,,배당
20260709,A166400,TIGER 200커버드콜OTM,일반,코스피 200 커버드콜 5% OTM 지수(PR 지수),20121025,,배당
20260709,A174350,TIGER 로우볼,일반,FnGuide 로우볼 지수,20130620,,기타
20260709,A192720,파워 고배당저변동성,일반,코스피 200 고배당지수,20140220,,배당
20260709,A210780,TIGER 코스피고배당,일반,코스피 고배당 50,20141205,,배당
20260709,A211560,TIGER 배당성장,일반,코스피 배당성장 50,20141217,,배당
20260709,A211900,KODEX 코리아배당성장,일반,코스피 배당성장 50,20141217,,배당
20260709,A213610,KODEX 삼성그룹밸류,일반,WISE 삼성그룹밸류 인덱스,20150108,,그룹지주
20260709,A215620,HK S&P코리아로우볼,일반,S&P Korea 저변동성 지수,20150325,,기타
20260709,A223190,KODEX 200가치저변동,일반,코스피 200 가치저변동성 지수,20150626,,팩터
20260709,A226380,ACE Fn성장소비주도주,일반,FnGuide 성장소비주도 지수,20150819,,기타
20260709,A226490,KODEX 코스피,일반,코스피지수,20150824,,코스피대표
20260709,A226980,KODEX 200 중소형,일반,코스피 200 중소형주지수,20150901,,코스피대표
20260709,A227540,TIGER 200 헬스케어,일반,코스피 200 헬스케어,20150923,,바이오
20260709,A227550,TIGER 200 산업재,일반,코스피 200 산업재,20150923,,코스피대표
20260709,A227560,TIGER 200 생활소비재,일반,코스피 200 생활소비재,20150923,,소비재
20260709,A227570,TIGER 우량가치,일반,FnGuide 퀄리티 밸류 지수,20150923,,팩터
20260709,A227830,PLUS 코스피,일반,코스피지수,20150923,,코스피대표
20260709,A228790,TIGER 화장품,일반,WISE 화장품 지수,20151007,,화장품
20260709,A228800,TIGER 여행레저,일반,WISE 여행레저 지수,20151007,,여행레저
20260709,A228810,TIGER 미디어컨텐츠,일반,WISE 미디어컨텐츠 지수,20151007,,엔터
20260709,A228820,TIGER KTOP30,일반,KTOP 30,20151014,,코스피대표
20260709,A229200,KODEX 코스닥150,일반,코스닥 150,20151001,,코스닥대표
20260709,A229720,KODEX KTOP30,일반,KTOP 30,20151014,,코스피대표
20260709,A232080,TIGER 코스닥150,일반,코스닥 150,20151112,,코스닥대표
20260709,A233160,TIGER 코스닥150 레버리지,레버리지,코스닥 150 레버리지지수,20151217,,코스닥대표
20260709,A233740,KODEX 코스닥150레버리지,레버리지,코스닥 150 레버리지지수,20151217,,코스닥대표
20260709,A234310,RISE V&S셀렉트밸류,일반,FnGuide 셀렉트밸류 지수,20160202,,팩터
20260709,A237350,KODEX 코스피100,일반,코스피 100,20160127,,코스피대표
20260709,A243880,TIGER 200IT레버리지,레버리지,코스피 200 정보기술 레버리지지수,20160513,,코스피대표
20260709,A243890,TIGER 200에너지화학레버리지,레버리지,코스피 200 에너지/화학 레버리지지수,20160513,,원자재
20260709,A244580,KODEX 바이오,일반,FnGuide 바이오 지수,20160513,,바이오
20260709,A244620,KODEX 모멘텀Plus,일반,FnGuide 모멘텀PLUS 지수,20160513,,팩터
20260709,A244660,KODEX 퀄리티Plus,일반,FnGuide 퀄리티PLUS 지수,20160513,,팩터
20260709,A244670,KODEX 밸류Plus,일반,FnGuide 밸류PLUS 지수,20160513,,팩터
20260709,A250780,TIGER 코스닥150선물인버스,인버스 1X,F-코스닥150 인버스지수,20160810,,코스닥대표
20260709,A251340,KODEX 코스닥150선물인버스,인버스 1X,F-코스닥150 인버스지수,20160810,,코스닥대표
20260709,A251590,PLUS 고배당저변동50,일반,FnGuide 고배당저변동50 지수,20160811,,배당
20260709,A252000,TIGER 200동일가중,일반,코스피 200 동일가중지수,20160920,,코스피대표
20260709,A252400,RISE 200선물레버리지,레버리지,코스피 200 선물레버리지지수,20160912,,코스피대표
20260709,A252410,RISE 200선물인버스,인버스 1X,코스피 200 선물인버스 지수,20160912,,코스피대표
20260709,A252420,RISE 200선물인버스2X,인버스 2X,코스피 200 선물인버스 -2X 지수,20160922,,코스피대표
20260709,A252650,KODEX 200동일가중,일반,코스피 200 동일가중지수,20160920,,코스피대표
20260709,A252670,KODEX 200선물인버스2X,인버스 2X,코스피 200 선물인버스 -2X 지수,20160922,,코스피대표
20260709,A252710,TIGER 200선물인버스2X,인버스 2X,코스피 200 선물인버스 -2X 지수,20160922,,코스피대표
20260709,A253150,PLUS 200선물레버리지,레버리지,코스피 200 선물레버리지지수,20160929,,코스피대표
20260709,A253160,PLUS 200선물인버스2X,인버스 2X,코스피 200 선물인버스 -2X 지수,20160922,,코스피대표
20260709,A253230,KIWOOM 200선물인버스2X,인버스 2X,코스피 200 선물인버스 -2X 지수,20160922,,코스피대표
20260709,A253240,KIWOOM 200선물인버스,인버스 1X,코스피 200 선물인버스 지수,20160912,,코스피대표
20260709,A253250,KIWOOM 200선물레버리지,레버리지,코스피 200 선물레버리지지수,20160912,,코스피대표
20260709,A253280,RISE 헬스케어,일반,FnGuide 헬스케어 지수,20160923,,바이오
20260709,A261060,TIGER 코스닥150IT,일반,코스닥 150 정보기술,20161215,,코스닥대표
20260709,A261070,TIGER 코스닥150바이오테크,일반,코스닥 150 생명기술,20161215,,바이오
20260709,A261140,TIGER 우선주,일반,코스피 우선주 지수,20170106,,코스피대표
20260709,A266160,RISE 고배당,일반,FnGuide 고배당포커스 지수,20170414,,배당
20260709,A266360,KODEX K콘텐츠,일반,KRX K콘텐츠,20170328,,엔터
20260709,A266370,KODEX IT,일반,KRX 정보기술,20170328,,기타
20260709,A266390,KODEX 경기소비재,일반,KRX 경기소비재,20170328,,소비재
20260709,A266410,KODEX 필수소비재,일반,KRX 필수소비재,20170328,,친환경에너지
20260709,A266420,KODEX 헬스케어,일반,KRX 헬스케어,20170328,,바이오
20260709,A266550,PLUS 중형주저변동50,일반,FnGuide 중형주저변동50지수,20170328,,기타
20260709,A267770,TIGER 200선물레버리지,레버리지,코스피 200 선물레버리지지수,20170425,,코스피대표
20260709,A270800,RISE KQ고배당,일반,FnGuide KQ고배당포커스지수,20170707,,배당
20260709,A270810,RISE 코스닥150,일반,코스닥 150,20170616,,코스닥대표
20260709,A275280,KODEX 모멘텀주,일반,MSCI Korea IMI Momentum Capped,20170711,,팩터
20260709,A275290,KODEX 가치주,일반,MSCI Korea IMI Enhanced Value Capped,20170711,,팩터
20260709,A275300,KODEX 우량주,일반,MSCI Korea IMI Quality Capped,20170711,,팩터
20260709,A275750,RISE 코스닥150선물인버스,인버스 1X,F-코스닥150 인버스지수,20170801,,코스닥대표
20260709,A277630,TIGER 코스피,일반,코스피지수,20170831,,코스피대표
20260709,A277640,TIGER 코스피대형주,일반,코스피 대형주 지수,20170831,,코스피대표
20260709,A277650,TIGER 코스피중형주,일반,코스피 중형주 지수,20170831,,코스피대표
20260709,A278240,RISE 코스닥150선물레버리지,레버리지,F-코스닥150 레버리지지수,20170831,,코스닥대표
20260709,A278530,KODEX 200TR,일반,코스피 200 TR지수,20171121,,코스피대표
20260709,A278540,KODEX MSCI Korea TR,일반,MSCI Korea TR Index,20171109,,코스피대표
20260709,A279530,KODEX 고배당주,일반,FnGuide 고배당 Plus 지수,20171017,,배당
20260709,A279540,KODEX 최소변동성,일반,KRX 최소변동성 지수,20171017,,기타
20260709,A280920,PLUS 주도업종,일반,FnGuide 주도업종 지수,20171017,,기타
20260709,A281990,RISE 중소형고배당,일반,FnGuide 중소형고배당포커스지수(시장가격지수),20171102,,배당
20260709,A284980,RISE 200금융,일반,코스피 200 금융,20171208,,금융
20260709,A285690,FOCUS ESG리더스,일반,KRX ESG Leaders 150,20171213,,ESG
20260709,A289040,KODEX MSCI KOREA ESG유니버설,일반,MSCI Korea ESG Universal Capped Index,20180207,,ESG
20260709,A289250,TIGER MSCI KOREA ESG유니버설,일반,MSCI Korea ESG Universal Index,20180207,,ESG
20260709,A289260,TIGER MSCI KOREA ESG리더스,일반,MSCI Korea Country ESG Leaders Capped Index,20180207,,ESG
20260709,A289480,TIGER 200커버드콜,일반,코스피 200 커버드콜 ATM 지수,20180209,,배당
20260709,A290080,RISE 200고배당커버드콜ATM,일반,코스피 200 고배당커버드콜 ATM 지수(시장가격지수),20180227,,배당
20260709,A290130,RISE ESG사회책임투자,일반,KRX ESG 사회책임경영(S)지수,20180227,,ESG
20260709,A291620,KIWOOM 코스닥150선물인버스,인버스 1X,F-코스닥150 인버스지수,20180316,,코스닥대표
20260709,A291630,KIWOOM 코스닥150선물레버리지,레버리지,F-코스닥150 레버리지지수,20180316,,코스닥대표
20260709,A292050,RISE KRX300,일반,KRX 300,20180326,,코스피대표
20260709,A292150,TIGER 코리아TOP10,일반,FnGuide TOP10 지수,20180330,,코스피대표
20260709,A292160,TIGER KRX300,일반,KRX 300,20180326,,코스피대표
20260709,A292190,KODEX KRX300,일반,KRX 300,20180326,,코스피대표
20260709,A292500,SOL KRX300,일반,KRX 300,20180326,,코스피대표
20260709,A293180,HANARO 200,일반,코스피 200,20180330,,코스피대표
20260709,A294400,KIWOOM 200TR,일반,코스피 200 TR지수,20180423,,코스피대표
20260709,A295040,SOL 200TR,일반,코스피 200 TR지수,20180423,,코스피대표
20260709,A300610,TIGER K게임,일반,WISE K게임 테마 지수,20180724,,엔터
20260709,A300640,RISE 게임테마,일반,WISE 게임 테마 지수 (시장가격지수),20180724,,엔터
20260709,A300950,KODEX 게임산업,일반,FnGuide 게임 산업 지수,20180724,,엔터
20260709,A301400,PLUS 코스닥150,일반,코스닥 150,20180705,,코스닥대표
20260709,A302450,RISE 코스피,일반,코스피지수,20180724,,코스피대표
20260709,A304760,HANARO KRX300,일반,KRX 300,20180814,,코스피대표
20260709,A304770,HANARO 코스닥150,일반,코스닥 150,20180814,,코스닥대표
20260709,A304780,HANARO 200선물레버리지,레버리지,코스피 200 선물레버리지지수,20180814,,코스피대표
20260709,A305050,ACE 코스피,일반,코스피지수,20181005,,코스피대표
20260709,A305540,TIGER 2차전지테마,일반,WISE 2차전지 테마 지수,20180912,,2차전지
20260709,A305720,KODEX 2차전지산업,일반,FnGuide 2차전지 산업 지수,20180912,,2차전지
20260709,A306520,HANARO 200선물인버스,인버스 1X,코스피 200 선물인버스 지수,20180918,,코스피대표
20260709,A306530,HANARO 코스닥150선물레버리지,레버리지,F-코스닥150 레버리지지수,20180918,,코스닥대표
20260709,A306950,KODEX KRX300레버리지,레버리지,KRX300레버리지,20181016,,코스피대표
20260709,A307510,TIGER 의료기기,일반,FnGuide 의료기기 지수,20181108,,바이오
20260709,A307520,TIGER 지주회사,일반,FnGuide 지주회사 지수,20181108,,그룹지주
20260709,A310960,TIGER 200TR,일반,코스피 200 TR지수,20181120,,코스피대표
20260709,A310970,TIGER MSCI Korea TR,일반,MSCI Korea TR Index,20181120,,코스피대표
20260709,A314700,HANARO 농업융복합산업,일반,FnGuide 농업융복합산업지수(시장가격),20181221,,기타
20260709,A315270,TIGER 200커뮤니케이션서비스,일반,코스피 200 커뮤니케이션서비스,20190115,,코스피대표
20260709,A315930,KODEX Top5PlusTR,일반,FnGuide TOP 5 Plus Total Return 지수,20190122,,코스피대표
20260709,A315960,RISE 대형고배당10TR,일반,WISE 대형고배당10 TR 지수,20190122,,배당
20260709,A316670,KIWOOM 코스닥150,일반,코스닥 150,20190122,,코스닥대표
20260709,A322400,HANARO e커머스,일반,FnGuide E커머스 지수(시장가격),20190423,,기타
20260709,A322410,HANARO K고배당,일반,FnGuide 고배당 알파 지수 (시장가격),20190423,,배당
20260709,A325010,KODEX 성장주,일반,FnGuide 성장 지수(PR),20190531,,팩터
20260709,A325020,KODEX 배당가치,일반,FnGuide SLV 배당가치 지수,20190531,,배당
20260709,A326230,RISE 내수주플러스,일반,FnGuide 내수주플러스 지수,20190620,,기타
20260709,A326240,RISE IT플러스,일반,FnGuide IT플러스 지수,20190620,,기타
20260709,A328370,PLUS 코스피TR,일반,코스피 TR,20190625,,코스피대표
20260709,A332500,ACE 200TR,일반,코스피 200 TR지수,20190828,,코스피대표
20260709,A332930,HANARO 200TR,일반,코스피 200 TR지수,20190828,,코스피대표
20260709,A332940,HANARO MSCI Korea TR,일반,MSCI Korea TR Index,20190828,,코스피대표
20260709,A337120,KODEX 멀티팩터,일반,FnGuide 멀티팩터 지수,20191114,,기타
20260709,A337140,KODEX 코스피대형주,일반,코스피 대형주 지수,20191114,,코스피대표
20260709,A337150,KODEX 200exTOP,일반,코스피 200 초대형제외 지수,20191114,,코스피대표
20260709,A337160,KODEX 200ESG,일반,코스피 200 ESG 지수,20191114,,ESG
20260709,A354500,ACE 코스닥150,일반,코스닥 150,20200507,,코스닥대표
20260709,A359210,KODEX 코스피TR,일반,코스피 TR,20200721,,코스피대표
20260709,A360140,KODEX 200롱코스닥150숏선물,일반,코스피 200 롱 100% 코스닥 150 숏 100% 선물지수,20200821,,코스피대표
20260709,A360150,KODEX 코스닥150롱코스피200숏선물,일반,코스닥 150 롱 100% 코스피 200 숏 100% 선물지수,20200821,,코스피대표
20260709,A361580,RISE 200TR,일반,코스피 200 TR지수,20200821,,코스피대표
20260709,A363580,KODEX 200IT TR,일반,코스피 200 정보기술 TR,20200925,,코스피대표
20260709,A364690,KODEX 혁신기술테마액티브,일반,코스피지수,20200929,,코스피대표
20260709,A364960,TIGER BBIG,일반,KRX BBIG 지수,20201007,,기타
20260709,A364970,TIGER 바이오TOP10,일반,KRX 바이오 TOP 10 지수,20201007,,바이오
20260709,A364980,TIGER 2차전지TOP10,일반,KRX 2차전지 TOP 10 지수,20201007,,2차전지
20260709,A364990,TIGER 게임TOP10,일반,KRX 게임 TOP 10 지수,20201007,,엔터
20260709,A365000,TIGER 인터넷TOP10,일반,KRX 인터넷 TOP 10,20201007,,인터넷
20260709,A365040,TIGER AI코리아그로스액티브,일반,코스피지수,20200929,,코스피대표
20260709,A367740,HANARO Fn5G산업,일반,FnGuide 5G 산업 지수,20201029,,기타
20260709,A367760,RISE 네트워크인프라,일반,FnGuide 네트워크 인프라 지수,20201029,,AI전력인프라
20260709,A367770,RISE 수소경제테마,일반,FnGuide 수소경제테마 지수,20201029,,친환경에너지
20260709,A368190,HANARO Fn K-뉴딜디지털플러스,일반,FnGuide K-뉴딜 디지털 플러스 지수,20201110,,기타
20260709,A368680,KODEX K-뉴딜디지털플러스,일반,FnGuide K-뉴딜 디지털 플러스 지수,20201110,,기타
20260709,A373490,KODEX 코리아혁신성장액티브,일반,FnGuide K-이노베이션 지수,20201224,,기타
20260709,A375760,HANARO 탄소효율그린뉴딜,일반,KRX/S&P 탄소효율 그린뉴딜지수,20210205,,기타
20260709,A375770,KODEX 탄소효율그린뉴딜,일반,KRX/S&P 탄소효율 그린뉴딜지수,20210205,,기타
20260709,A376410,TIGER 탄소효율그린뉴딜,일반,KRX/S&P 탄소효율 그린뉴딜지수,20210205,,기타
20260709,A377990,TIGER Fn신재생에너지,일반,FnGuide 신재생에너지 지수,20210305,,친환경에너지
20260709,A380340,ACE 코리아AI테크핵심산업,일반,FnGuide 코리아AI테크핵심산업지수 (Price Return),20210402,,AI전력인프라
20260709,A381560,HANARO Fn전기&수소차,일반,FnGuide 전기&수소차 지수 (시장가격),20210402,,친환경에너지
20260709,A381570,HANARO Fn친환경에너지,일반,FnGuide 친환경에너지 지수 (시장가격),20210402,,원자재
20260709,A385510,KODEX 신재생에너지액티브,일반,FnGuide K-신재생에너지플러스 지수,20210525,,친환경에너지
20260709,A385520,KODEX 자율주행액티브,일반,FnGuide K-미래차 지수,20210525,,자동차
20260709,A385590,ACE ESG액티브,일반,MSCI Korea Country ESG Leaders Custom Capped Price return Index,20210525,,ESG
20260709,A385600,ACE 2차전지&친환경차액티브,일반,FnGuide 친환경자동차밸류체인 지수,20210525,,2차전지
20260709,A385710,TIME K이노베이션액티브,일반,KRX BBIG 지수,20210525,,기타
20260709,A385720,TIME 코스피액티브,일반,코스피지수,20210525,,코스피대표
20260709,A387280,TIGER 퓨처모빌리티액티브,일반,FnGuide 퓨처모빌리티 지수,20210525,,자동차
20260709,A388280,RISE K엔터&여행레저,일반,FnGuide K엔터&여행레저 지수,20210610,,엔터
20260709,A388420,RISE 비메모리반도체액티브,일반,iSelect 비메모리반도체 지수(시장가격지수),20210610,,반도체
20260709,A391670,HK 베스트일레븐액티브,일반,코스피 200,20210706,,코스피대표
20260709,A395150,KODEX 웹툰&드라마,일반,FnGuide 웹툰&드라마 지수,20210730,,기타
20260709,A395160,KODEX AI반도체TOP2플러스,일반,FnGuide AI반도체 TOP2+ 지수,20210730,,반도체
20260709,A395170,KODEX Top10동일가중,일반,FnGuide TOP10 동일가중 지수,20210730,,기타
20260709,A395270,HANARO Fn K-반도체,일반,FnGuide K-반도체 지수 (시장가격),20210730,,반도체
20260709,A395280,HANARO Fn K-게임,일반,FnGuide K-게임 지수 (시장가격),20210730,,엔터
20260709,A395290,HANARO Fn K-POP&미디어,일반,FnGuide K-POP&미디어 지수 (시장가격),20210730,,엔터
20260709,A395750,PLUS ESG가치주액티브,일반,FnGuide 한화 ESG Value 지수,20210730,,ESG
20260709,A395760,PLUS ESG성장주액티브,일반,FnGuide 한화 ESG Growth 지수,20210730,,ESG
20260709,A396500,TIGER 반도체TOP10,일반,FnGuide 반도체TOP10 지수,20210810,,반도체
20260709,A400970,TIGER Fn메타버스,일반,FnGuide 메타버스테마 지수,20211013,,메타버스
20260709,A401170,RISE 메타버스,일반,iSelect 메타버스 지수(시장가격지수),20211013,,메타버스
20260709,A401470,KODEX 메타버스액티브,일반,FnGuide K-메타버스 지수,20211013,,메타버스
20260709,A402460,HANARO Fn K-메타버스MZ,일반,FnGuide K-메타버스 MZ 지수(시장가격),20211013,,메타버스
20260709,A403790,MIDAS 코스피액티브,일반,코스피지수,20211013,,코스피대표
20260709,A404120,TIME K신재생에너지액티브,일반,KRX 기후변화 솔루션지수,20211029,,친환경에너지
20260709,A404260,KODEX 기후변화솔루션,일반,KRX 기후변화 솔루션지수,20211029,,기타
20260709,A404540,TIGER KRX기후변화솔루션,일반,KRX 기후변화 솔루션지수,20211029,,기타
20260709,A404650,SOL KRX기후변화솔루션,일반,KRX 기후변화 솔루션지수,20211029,,기타
20260709,A407300,HANARO Fn골프테마,일반,FnGuide 골프 테마 지수(시장가격),20211124,,기타
20260709,A407310,HANARO 200 TOP10,일반,KOSPI 200 Top 10 지수(시장가격),20211124,,코스피대표
20260709,A407820,에셋플러스 코리아플랫폼액티브,일반,FnGuide 플랫폼 지수(Price Return),20211116,,인터넷
20260709,A410870,TIME K컬처액티브,일반,FnGuide K-컬처 지수,20211215,,기타
20260709,A411540,SOL 200 Top10,일반,KOSPI 200 Top 10 지수(시장가격),20211209,,코스피대표
20260709,A412560,TIGER BBIG레버리지,레버리지,KRX BBIG 레버리지 지수,20211215,,기타
20260709,A412570,TIGER 2차전지TOP10레버리지,레버리지,KRX 2차전지 TOP 10 레버리지 지수,20211215,,2차전지
20260709,A413930,WON AI ESG액티브,일반,MK-iSelect AI ESG 지수(시장가격지수),20220105,,ESG
20260709,A417630,TIGER KEDI혁신기업ESG30,일반,KEDI 혁신기업ESG30 지수(시장가격 지수),20220208,,ESG
20260709,A421320,PLUS 우주항공,일반,iSelect 우주항공UAM지수,20220329,,방산
20260709,A422420,RISE 2차전지액티브,일반,iSelect 2차전지 지수 (시장가격지수),20220408,,2차전지
20260709,A427120,RISE AI플랫폼,일반,FnGuide AI 플랫폼 지수,20220517,,인터넷
20260709,A433250,UNICORN R&D 액티브,일반,코스피 200,20220706,,코스피대표
20260709,A433500,ACE 원자력TOP10,일반,DeepSearch 원자력 TOP 10 지수 (시장가격지수),20220628,,원자력
20260709,A434730,HANARO 원자력iSelect,일반,iSelect 원자력지수 (시장가격),20220628,,원자력
20260709,A434960,DAISHIN343 K200,일반,코스피 200,20220628,,코스피대표
20260709,A438740,MIDAS 중소형액티브,일반,코스피 중형주 지수,20220817,,코스피대표
20260709,A438900,HANARO Fn K-푸드,일반,FnGuide K-푸드 지수 (시장가격),20220817,,기타
20260709,A441540,HANARO Fn조선해운,일반,FnGuide 조선해운지수,20220915,,조선
20260709,A441800,TIME Korea플러스배당액티브,일반,코스피 200,20220927,,배당
20260709,A442090,에셋플러스 코리아대장장이액티브,일반,FnGuide 대장장이 지수(Price Return),20220920,,기타
20260709,A442260,마이티 다이나믹퀀트액티브,일반,코스피 200,20221025,,코스피대표
20260709,A444200,SOL 코리아메가테크액티브,일반,KEDI 메가테크지수(PR),20221018,,기타
20260709,A445150,KODEX 친환경조선해운액티브,일반,FnGuide K-친환경선박 지수,20221115,,조선
20260709,A445290,KODEX 로봇액티브,일반,iSelect K-로봇테마 지수,20221115,,로봇
20260709,A445690,BNK 주주가치액티브,일반,FnGuide 주주가치 지수,20221027,,팩터
20260709,A445910,TIGER MKF배당귀족,일반,MKF 배당귀족 지수(시장가격지수),20221018,,배당
20260709,A446700,RISE 배터리 리사이클링,일반,iSelect 배터리 리사이클링 지수,20221101,,2차전지
20260709,A447430,ACE 주주환원가치주액티브,일반,FnGuide 올라운드 가치주 시장가격지수,20221115,,팩터
20260709,A448100,WON 200,일반,코스피 200,20221216,,코스피대표
20260709,A448570,FOCUS AI코리아액티브,일반,코스피지수,20221115,,코스피대표
20260709,A449450,PLUS K방산,일반,FnGuide K-방위산업 지수,20230105,,방산
20260709,A450910,SOL 코스닥150,일반,코스닥 150,20230131,,코스닥대표
20260709,A451060,1Q 200액티브,일반,코스피 200,20230131,,코스피대표
20260709,A454320,HANARO CAPEX설비투자iSelect,일반,iSelect CAPEX 설비투자 지수(시장가격),20230418,,AI전력인프라
20260709,A455850,SOL AI반도체소부장,일반,FnGuide AI 반도체 소부장 지수,20230425,,반도체
20260709,A455860,SOL 2차전지소부장Fn,일반,FnGuide 2차전지 소부장 지수(PR),20230425,,반도체
20260709,A457930,BNK 미래전략기술액티브,일반,iSelect 미래전략기술 지수 (PR),20230620,,기타
20260709,A457990,PLUS 태양광&ESS,일반,FnGuide 태양광&ESS 지수,20230620,,친환경에너지
20260709,A461450,KODEX 코스닥글로벌,일반,코스닥 글로벌 지수,20230629,,코스닥대표
20260709,A461580,TIGER 코스닥글로벌,일반,코스닥 글로벌 지수,20230629,,코스닥대표
20260709,A461950,KODEX 2차전지핵심소재10,일반,FnGuide 2차전지핵심소재10 지수,20230704,,2차전지
