base_date,date,etf_code,etf_name,etf_type,base_index,cu_size,listing_date,delisting_date,mktcap,close,ret,nav,disparity,shares_out,num_cu,cu_value
20260702,20260703,A498050,HANARO 바이오코리아액티브,일반,iSelect K-바이오헬스케어,50000.0,20241126,,12430.0,12430.0,-1.31,12406.95,0.19,1000000.0,20.0,620347500.0
20260702,20260706,A498050,HANARO 바이오코리아액티브,일반,iSelect K-바이오헬스케어,50000.0,20241126,,11755.0,11755.0,-5.43,11819.52,-0.55,1000000.0,20.0,590976000.0
20260702,20260707,A498050,HANARO 바이오코리아액티브,일반,iSelect K-바이오헬스케어,50000.0,20241126,,12205.0,12205.0,3.83,12164.39,0.33,1000000.0,20.0,608219500.0
20260702,20260708,A498050,HANARO 바이오코리아액티브,일반,iSelect K-바이오헬스케어,50000.0,20241126,,11370.0,11370.0,-6.84,11447.08,-0.67,1000000.0,20.0,572354000.0
20260702,20260709,A498050,HANARO 바이오코리아액티브,일반,iSelect K-바이오헬스케어,50000.0,20241126,,11240.0,11240.0,-1.14,11250.13,-0.09,1000000.0,20.0,562506500.0
20260702,20260703,A498400,KODEX 200타겟위클리커버드콜,일반,코스피 200 타겟 15% 위클리 커버드콜 지수,100000.0,20241203,,6362916.0,25320.0,5.0,25292.82,0.11,251300000.0,2513.0,2529282000.0
20260702,20260706,A498400,KODEX 200타겟위클리커버드콜,일반,코스피 200 타겟 15% 위클리 커버드콜 지수,100000.0,20241203,,6391971.5,25195.0,-0.49,25188.48,0.03,253700000.0,2537.0,2518848000.0
20260702,20260707,A498400,KODEX 200타겟위클리커버드콜,일반,코스피 200 타겟 15% 위클리 커버드콜 지수,100000.0,20241203,,6220800.0,24000.0,-4.74,23910.17,0.38,259200000.0,2592.0,2391017000.0
20260702,20260708,A498400,KODEX 200타겟위클리커버드콜,일반,코스피 200 타겟 15% 위클리 커버드콜 지수,100000.0,20241203,,5925039.0,22710.0,-5.38,22613.0,0.43,260900000.0,2609.0,2261300000.0
20260702,20260709,A498400,KODEX 200타겟위클리커버드콜,일반,코스피 200 타겟 15% 위클리 커버드콜 지수,100000.0,20241203,,5962845.0,22890.0,0.79,22829.2,0.27,260500000.0,2605.0,2282920000.0
20260702,20260703,A498410,KODEX 금융고배당TOP10타겟위클리커버드콜,일반,코스피 200 금융 고배당 TOP 10 타겟 15% 분배 위클리 커버드콜 지수,100000.0,20241217,,861762.0,11870.0,3.04,11874.85,-0.04,72600000.0,726.0,1187485000.0
20260702,20260706,A498410,KODEX 금융고배당TOP10타겟위클리커버드콜,일반,코스피 200 금융 고배당 TOP 10 타겟 15% 분배 위클리 커버드콜 지수,100000.0,20241217,,872420.0,12050.0,1.52,12090.36,-0.33,72400000.0,724.0,1209036000.0
20260702,20260707,A498410,KODEX 금융고배당TOP10타겟위클리커버드콜,일반,코스피 200 금융 고배당 TOP 10 타겟 15% 분배 위클리 커버드콜 지수,100000.0,20241217,,869362.5,12125.0,0.62,12199.11,-0.61,71700000.0,717.0,1219911000.0
20260702,20260708,A498410,KODEX 금융고배당TOP10타겟위클리커버드콜,일반,코스피 200 금융 고배당 TOP 10 타겟 15% 분배 위클리 커버드콜 지수,100000.0,20241217,,849027.5,11975.0,-1.24,11969.48,0.05,70900000.0,709.0,1196948000.0
20260702,20260709,A498410,KODEX 금융고배당TOP10타겟위클리커버드콜,일반,코스피 200 금융 고배당 TOP 10 타겟 15% 분배 위클리 커버드콜 지수,100000.0,20241217,,821104.0,11680.0,-2.46,11674.71,0.05,70300000.0,703.0,1167471000.0
20260702,20260703,A498860,RISE 코리아금융고배당,일반,iSelect 코리아 금융 고배당 지수,50000.0,20241210,,41535.0,18460.0,5.85,18427.68,0.18,2250000.0,45.0,921384000.0
20260702,20260706,A498860,RISE 코리아금융고배당,일반,iSelect 코리아 금융 고배당 지수,50000.0,20241210,,42153.75,18735.0,1.49,18789.55,-0.29,2250000.0,45.0,939477500.0
20260702,20260707,A498860,RISE 코리아금융고배당,일반,iSelect 코리아 금융 고배당 지수,50000.0,20241210,,41231.25,18325.0,-2.19,18341.44,-0.09,2250000.0,45.0,917071999.9999999
20260702,20260708,A498860,RISE 코리아금융고배당,일반,iSelect 코리아 금융 고배당 지수,50000.0,20241210,,40027.5,17790.0,-2.92,17797.56,-0.04,2250000.0,45.0,889878000.0000001
20260702,20260709,A498860,RISE 코리아금융고배당,일반,iSelect 코리아 금융 고배당 지수,50000.0,20241210,,38733.75,17215.0,-3.23,17166.7,0.28,2250000.0,45.0,858335000.0
20260709,20260703,A0000J0,PLUS 한화그룹주,일반,FnGuide 한화그룹주 지수,50000.0,20241224,,116828.25,30345.0,1.4,30265.98,0.26,3850000.0,77.0,1513299000.0
20260709,20260706,A0000J0,PLUS 한화그룹주,일반,FnGuide 한화그룹주 지수,50000.0,20241224,,119600.25,31065.0,2.37,31055.78,0.03,3850000.0,77.0,1552789000.0
20260709,20260707,A0000J0,PLUS 한화그룹주,일반,FnGuide 한화그룹주 지수,50000.0,20241224,,112220.0,28055.0,-9.69,28159.42,-0.37,4000000.0,80.0,1407971000.0
20260709,20260708,A0000J0,PLUS 한화그룹주,일반,FnGuide 한화그룹주 지수,50000.0,20241224,,103780.0,25945.0,-7.52,26150.96,-0.79,4000000.0,80.0,1307548000.0
20260709,20260709,A0000J0,PLUS 한화그룹주,일반,FnGuide 한화그룹주 지수,50000.0,20241224,,104140.0,25400.0,-2.1,25346.02,0.21,4100000.0,82.0,1267301000.0
20260709,20260703,A0000Z0,RISE 바이오TOP10액티브,일반,KRX 바이오 TOP 10 지수,50000.0,20241224,,62002.0,10690.0,-2.33,10622.18,0.64,5800000.0,116.0,531109000.0
20260709,20260706,A0000Z0,RISE 바이오TOP10액티브,일반,KRX 바이오 TOP 10 지수,50000.0,20241224,,60392.5,10150.0,-5.05,10093.89,0.56,5950000.0,119.0,504694500.0
20260709,20260707,A0000Z0,RISE 바이오TOP10액티브,일반,KRX 바이오 TOP 10 지수,50000.0,20241224,,61389.5,10405.0,2.51,10404.17,0.01,5900000.0,118.0,520208500.0
20260709,20260708,A0000Z0,RISE 바이오TOP10액티브,일반,KRX 바이오 TOP 10 지수,50000.0,20241224,,57377.5,9725.0,-6.54,9683.24,0.43,5900000.0,118.0,484162000.0
20260709,20260709,A0000Z0,RISE 바이오TOP10액티브,일반,KRX 바이오 TOP 10 지수,50000.0,20241224,,56964.5,9655.0,-0.72,9544.99,1.15,5900000.0,118.0,477249500.0
20260709,20260703,A0001P0,마이티 바이오시밀러&CDMO액티브,일반,FnGuide 바이오시밀러&CDMO 지수,40000.0,20241224,,10931.2,9760.0,-0.41,9838.99,-0.8,1120000.0,28.0,393559600.0
20260709,20260706,A0001P0,마이티 바이오시밀러&CDMO액티브,일반,FnGuide 바이오시밀러&CDMO 지수,40000.0,20241224,,10556.0,9425.0,-3.43,9507.03,-0.86,1120000.0,28.0,380281200.0
20260709,20260707,A0001P0,마이티 바이오시밀러&CDMO액티브,일반,FnGuide 바이오시밀러&CDMO 지수,40000.0,20241224,,10824.8,9665.0,2.55,9682.73,-0.18,1120000.0,28.0,387309200.0
20260709,20260708,A0001P0,마이티 바이오시밀러&CDMO액티브,일반,FnGuide 바이오시밀러&CDMO 지수,40000.0,20241224,,10360.0,9250.0,-4.29,9156.91,1.02,1120000.0,28.0,366276400.0
20260709,20260709,A0001P0,마이티 바이오시밀러&CDMO액티브,일반,FnGuide 바이오시밀러&CDMO 지수,40000.0,20241224,,10164.0,9075.0,-1.89,9014.1,0.68,1120000.0,28.0,360564000.0
20260709,20260703,A0005D0,SOL 전고체배터리&실리콘음극재,일반,FnGuide 전고체배터리&실리콘음극재 지수(PR),50000.0,20250107,,141027.5,14845.0,0.75,14845.19,0.0,9500000.0,190.0,742259500.0
20260709,20260706,A0005D0,SOL 전고체배터리&실리콘음극재,일반,FnGuide 전고체배터리&실리콘음극재 지수(PR),50000.0,20250107,,133083.0,14310.0,-3.6,14328.08,-0.13,9300000.0,186.0,716404000.0
20260709,20260707,A0005D0,SOL 전고체배터리&실리콘음극재,일반,FnGuide 전고체배터리&실리콘음극재 지수(PR),50000.0,20250107,,131741.5,14090.0,-1.54,14044.01,0.33,9350000.0,187.0,702200500.0
20260709,20260708,A0005D0,SOL 전고체배터리&실리콘음극재,일반,FnGuide 전고체배터리&실리콘음극재 지수(PR),50000.0,20250107,,120989.0,12940.0,-8.16,12957.8,-0.14,9350000.0,187.0,647890000.0
20260709,20260709,A0005D0,SOL 전고체배터리&실리콘음극재,일반,FnGuide 전고체배터리&실리콘음극재 지수(PR),50000.0,20250107,,121316.25,12975.0,0.27,12920.9,0.42,9350000.0,187.0,646045000.0
20260709,20260703,A0005G0,IBK K-AI반도체코어테크,일반,FnGuide K-AI반도체 코어테크 지수,50000.0,20250121,,219958.0,61960.0,6.51,61743.31,0.35,3550000.0,71.0,3087165500.0
20260709,20260706,A0005G0,IBK K-AI반도체코어테크,일반,FnGuide K-AI반도체 코어테크 지수,50000.0,20250121,,211136.25,59475.0,-4.01,59444.29,0.05,3550000.0,71.0,2972214500.0
20260709,20260707,A0005G0,IBK K-AI반도체코어테크,일반,FnGuide K-AI반도체 코어테크 지수,50000.0,20250121,,198252.0,55070.0,-7.41,55461.7,-0.71,3600000.0,72.0,2773085000.0
20260709,20260708,A0005G0,IBK K-AI반도체코어테크,일반,FnGuide K-AI반도체 코어테크 지수,50000.0,20250121,,185076.0,51410.0,-6.65,51564.34,-0.3,3600000.0,72.0,2578217000.0
20260709,20260709,A0005G0,IBK K-AI반도체코어테크,일반,FnGuide K-AI반도체 코어테크 지수,50000.0,20250121,,191178.0,53105.0,3.3,53290.32,-0.35,3600000.0,72.0,2664516000.0
20260709,20260703,A0007N0,아이엠에셋 200,일반,코스피 200,50000.0,20250211,,118750.5,131945.0,5.78,131302.55,0.49,900000.0,18.0,6565127499.999999
20260709,20260706,A0007N0,아이엠에셋 200,일반,코스피 200,50000.0,20250211,,117999.0,131110.0,-0.63,130678.79,0.33,900000.0,18.0,6533939500.0
20260709,20260707,A0007N0,아이엠에셋 200,일반,코스피 200,50000.0,20250211,,112284.0,124760.0,-4.84,123873.53,0.72,900000.0,18.0,6193676500.0
20260709,20260708,A0007N0,아이엠에셋 200,일반,코스피 200,50000.0,20250211,,106299.0,118110.0,-5.33,117077.45,0.88,900000.0,18.0,5853872500.0
20260709,20260709,A0007N0,아이엠에셋 200,일반,코스피 200,50000.0,20250211,,107140.5,119045.0,0.79,118222.07,0.7,900000.0,18.0,5911103500.0
20260709,20260703,A0008T0,SOL 화장품TOP3플러스,일반,FnGuide 화장품TOP3 플러스 지수(PR),50000.0,20250121,,69145.5,14870.0,-0.4,14835.06,0.24,4650000.0,93.0,741753000.0
20260709,20260706,A0008T0,SOL 화장품TOP3플러스,일반,FnGuide 화장품TOP3 플러스 지수(PR),50000.0,20250121,,69796.5,15010.0,0.94,15041.87,-0.21,4650000.0,93.0,752093500.0
20260709,20260707,A0008T0,SOL 화장품TOP3플러스,일반,FnGuide 화장품TOP3 플러스 지수(PR),50000.0,20250121,,78250.0,15650.0,4.26,15680.61,-0.2,5000000.0,100.0,784030500.0
20260709,20260708,A0008T0,SOL 화장품TOP3플러스,일반,FnGuide 화장품TOP3 플러스 지수(PR),50000.0,20250121,,72677.25,14985.0,-4.25,15043.35,-0.39,4850000.0,97.0,752167500.0
20260709,20260709,A0008T0,SOL 화장품TOP3플러스,일반,FnGuide 화장품TOP3 플러스 지수(PR),50000.0,20250121,,70179.5,14470.0,-3.44,14489.41,-0.13,4850000.0,97.0,724470500.0
20260709,20260703,A0018C0,PLUS 고배당주위클리고정커버드콜,일반,코스피 고배당 위클리 고정 커버드콜 지수,50000.0,20250305,,78548.0,10760.0,1.32,10740.64,0.18,7300000.0,146.0,537032000.0
20260709,20260706,A0018C0,PLUS 고배당주위클리고정커버드콜,일반,코스피 고배당 위클리 고정 커버드콜 지수,50000.0,20250305,,79170.0,10920.0,1.49,10912.81,0.07,7250000.0,145.0,545640500.0
20260709,20260707,A0018C0,PLUS 고배당주위클리고정커버드콜,일반,코스피 고배당 위클리 고정 커버드콜 지수,50000.0,20250305,,78936.0,11040.0,1.1,11066.97,-0.24,7150000.0,143.0,553348500.0
20260709,20260708,A0018C0,PLUS 고배당주위클리고정커버드콜,일반,코스피 고배당 위클리 고정 커버드콜 지수,50000.0,20250305,,78840.0,10950.0,-0.82,10901.33,0.45,7200000.0,144.0,545066500.0
20260709,20260709,A0018C0,PLUS 고배당주위클리고정커버드콜,일반,코스피 고배당 위클리 고정 커버드콜 지수,50000.0,20250305,,77031.25,10625.0,-2.97,10695.28,-0.66,7250000.0,145.0,534764000.00000006
20260709,20260703,A0052D0,TIGER 코리아배당다우존스,일반,Dow Jones Korea Dividend 30 지수 (Price Return),50000.0,20250520,,356511.0,15740.0,2.74,15785.28,-0.29,22650000.0,453.0,789264000.0
20260709,20260706,A0052D0,TIGER 코리아배당다우존스,일반,Dow Jones Korea Dividend 30 지수 (Price Return),50000.0,20250520,,357643.5,15790.0,0.32,15879.48,-0.56,22650000.0,453.0,793974000.0
20260709,20260707,A0052D0,TIGER 코리아배당다우존스,일반,Dow Jones Korea Dividend 30 지수 (Price Return),50000.0,20250520,,358319.5,15890.0,0.63,15967.37,-0.48,22550000.0,451.0,798368500.0
20260709,20260708,A0052D0,TIGER 코리아배당다우존스,일반,Dow Jones Korea Dividend 30 지수 (Price Return),50000.0,20250520,,353584.0,15680.0,-1.32,15653.47,0.17,22550000.0,451.0,782673500.0
20260709,20260709,A0052D0,TIGER 코리아배당다우존스,일반,Dow Jones Korea Dividend 30 지수 (Price Return),50000.0,20250520,,343549.25,15235.0,-2.84,15481.88,-1.59,22550000.0,451.0,774094000.0
20260709,20260703,A0053M0,더제이 중소형포커스액티브,일반,코스피 200 중소형주지수,50000.0,20250722,,6502.5,14450.0,-0.28,14581.96,-0.9,450000.0,9.0,729098000.0
20260709,20260706,A0053M0,더제이 중소형포커스액티브,일반,코스피 200 중소형주지수,50000.0,20250722,,6423.75,14275.0,-1.21,14374.01,-0.69,450000.0,9.0,718700500.0
20260709,20260707,A0053M0,더제이 중소형포커스액티브,일반,코스피 200 중소형주지수,50000.0,20250722,,6329.25,14065.0,-1.47,14149.15,-0.59,450000.0,9.0,707457500.0
20260709,20260708,A0053M0,더제이 중소형포커스액티브,일반,코스피 200 중소형주지수,50000.0,20250722,,5985.0,13300.0,-5.44,13390.9,-0.68,450000.0,9.0,669545000.0
20260709,20260709,A0053M0,더제이 중소형포커스액티브,일반,코스피 200 중소형주지수,50000.0,20250722,,5922.0,13160.0,-1.05,13253.34,-0.7,450000.0,9.0,662667000.0
20260709,20260703,A0074K0,KoAct K수출핵심기업TOP30액티브,일반,KEDI K수출핵심기업TOP30 지수(PR),50000.0,20250708,,155867.0,19730.0,2.1,19684.76,0.23,7900000.0,158.0,984237999.9999999
20260709,20260706,A0074K0,KoAct K수출핵심기업TOP30액티브,일반,KEDI K수출핵심기업TOP30 지수(PR),50000.0,20250708,,153220.5,19395.0,-1.7,19356.74,0.2,7900000.0,158.0,967837000.0000001
20260709,20260707,A0074K0,KoAct K수출핵심기업TOP30액티브,일반,KEDI K수출핵심기업TOP30 지수(PR),50000.0,20250708,,145360.0,18400.0,-5.13,18368.96,0.17,7900000.0,158.0,918448000.0
20260709,20260708,A0074K0,KoAct K수출핵심기업TOP30액티브,일반,KEDI K수출핵심기업TOP30 지수(PR),50000.0,20250708,,134932.0,17080.0,-7.17,17070.55,0.06,7900000.0,158.0,853527500.0
20260709,20260709,A0074K0,KoAct K수출핵심기업TOP30액티브,일반,KEDI K수출핵심기업TOP30 지수(PR),50000.0,20250708,,137018.25,17235.0,0.91,17127.79,0.63,7950000.0,159.0,856389500.0
20260709,20260703,A0080G0,KODEX 방산TOP10,일반,iSelect 방산 TOP10 지수(Price Return),100000.0,20250715,,408811.0,12095.0,2.85,12084.83,0.08,33800000.0,338.0,1208483000.0
20260709,20260706,A0080G0,KODEX 방산TOP10,일반,iSelect 방산 TOP10 지수(Price Return),100000.0,20250715,,412529.0,12205.0,0.91,12238.97,-0.28,33800000.0,338.0,1223897000.0
20260709,20260707,A0080G0,KODEX 방산TOP10,일반,iSelect 방산 TOP10 지수(Price Return),100000.0,20250715,,398664.0,11760.0,-3.65,11750.99,0.08,33900000.0,339.0,1175099000.0
20260709,20260708,A0080G0,KODEX 방산TOP10,일반,iSelect 방산 TOP10 지수(Price Return),100000.0,20250715,,356714.5,10585.0,-9.99,10678.98,-0.88,33700000.0,337.0,1067898000.0
20260709,20260709,A0080G0,KODEX 방산TOP10,일반,iSelect 방산 TOP10 지수(Price Return),100000.0,20250715,,352602.0,10310.0,-2.6,10428.24,-1.13,34200000.0,342.0,1042824000.0
20260709,20260703,A0080Y0,SOL 조선TOP3플러스레버리지,레버리지,FnGuide 조선 TOP3 플러스레버리지(2x) 지수,100000.0,20250715,,148132.0,12770.0,1.83,12697.78,0.57,11600000.0,116.0,1269778000.0
20260709,20260706,A0080Y0,SOL 조선TOP3플러스레버리지,레버리지,FnGuide 조선 TOP3 플러스레버리지(2x) 지수,100000.0,20250715,,156838.5,13405.0,4.97,13464.32,-0.44,11700000.0,117.0,1346432000.0
20260709,20260707,A0080Y0,SOL 조선TOP3플러스레버리지,레버리지,FnGuide 조선 TOP3 플러스레버리지(2x) 지수,100000.0,20250715,,127822.5,10925.0,-18.5,10882.98,0.39,11700000.0,117.0,1088298000.0
20260709,20260708,A0080Y0,SOL 조선TOP3플러스레버리지,레버리지,FnGuide 조선 TOP3 플러스레버리지(2x) 지수,100000.0,20250715,,110448.0,9360.0,-14.32,9489.48,-1.36,11800000.0,118.0,948948000.0
20260709,20260709,A0080Y0,SOL 조선TOP3플러스레버리지,레버리지,FnGuide 조선 TOP3 플러스레버리지(2x) 지수,100000.0,20250715,,106177.5,9075.0,-3.04,8959.39,1.29,11700000.0,117.0,895939000.0
20260709,20260703,A0088N0,WON K-글로벌수급상위,일반,DeepSearch 외인수급 Top20 지수,50000.0,20250812,,17110.0,11800.0,0.08,11778.81,0.18,1450000.0,29.0,588940500.0
20260709,20260706,A0088N0,WON K-글로벌수급상위,일반,DeepSearch 외인수급 Top20 지수,50000.0,20250812,,16580.75,11435.0,-3.09,11472.54,-0.33,1450000.0,29.0,573627000.0
20260709,20260707,A0088N0,WON K-글로벌수급상위,일반,DeepSearch 외인수급 Top20 지수,50000.0,20250812,,16319.75,11255.0,-1.57,11233.33,0.19,1450000.0,29.0,561666500.0
20260709,20260708,A0088N0,WON K-글로벌수급상위,일반,DeepSearch 외인수급 Top20 지수,50000.0,20250812,,15283.0,10540.0,-6.35,10523.88,0.15,1450000.0,29.0,526193999.99999994
20260709,20260709,A0088N0,WON K-글로벌수급상위,일반,DeepSearch 외인수급 Top20 지수,50000.0,20250812,,15225.0,10500.0,-0.38,10445.65,0.52,1450000.0,29.0,522282500.0
20260709,20260703,A0089D0,KODEX 금융고배당TOP10,일반,코스피 200 금융 고배당 TOP 10 지수,100000.0,20250812,,234900.0,13500.0,3.85,13553.25,-0.39,17400000.0,174.0,1355325000.0
20260709,20260706,A0089D0,KODEX 금융고배당TOP10,일반,코스피 200 금융 고배당 TOP 10 지수,100000.0,20250812,,238728.0,13720.0,1.63,13750.96,-0.23,17400000.0,174.0,1375096000.0
20260709,20260707,A0089D0,KODEX 금융고배당TOP10,일반,코스피 200 금융 고배당 TOP 10 지수,100000.0,20250812,,238902.0,13730.0,0.07,13792.92,-0.46,17400000.0,174.0,1379292000.0
20260709,20260708,A0089D0,KODEX 금융고배당TOP10,일반,코스피 200 금융 고배당 TOP 10 지수,100000.0,20250812,,234726.0,13490.0,-1.75,13474.35,0.12,17400000.0,174.0,1347435000.0
20260709,20260709,A0089D0,KODEX 금융고배당TOP10,일반,코스피 200 금융 고배당 TOP 10 지수,100000.0,20250812,,227853.0,13095.0,-2.93,13141.63,-0.35,17400000.0,174.0,1314163000.0
20260709,20260703,A0090B0,PLUS K방산소부장,일반,Akros K방산소부장 지수(PR),50000.0,20250826,,13356.75,8095.0,2.08,8061.24,0.42,1650000.0,33.0,403062000.0
20260709,20260706,A0090B0,PLUS K방산소부장,일반,Akros K방산소부장 지수(PR),50000.0,20250826,,14586.0,8580.0,5.99,8544.63,0.41,1700000.0,34.0,427231499.99999994
20260709,20260707,A0090B0,PLUS K방산소부장,일반,Akros K방산소부장 지수(PR),50000.0,20250826,,13625.5,8015.0,-6.59,8055.02,-0.5,1700000.0,34.0,402751000.0
20260709,20260708,A0090B0,PLUS K방산소부장,일반,Akros K방산소부장 지수(PR),50000.0,20250826,,11936.0,7460.0,-6.92,7515.13,-0.73,1600000.0,32.0,375756500.0
20260709,20260709,A0090B0,PLUS K방산소부장,일반,Akros K방산소부장 지수(PR),50000.0,20250826,,11896.0,7435.0,-0.34,7379.52,0.75,1600000.0,32.0,368976000.0
20260709,20260703,A0091P0,TIGER 코리아원자력,일반,iSelect 코리아 원자력 지수 (Price Return),50000.0,20250819,,570475.75,16705.0,0.75,16639.28,0.39,34150000.0,683.0,831964000.0
20260709,20260706,A0091P0,TIGER 코리아원자력,일반,iSelect 코리아 원자력 지수 (Price Return),50000.0,20250819,,564984.0,16520.0,-1.11,16585.52,-0.4,34200000.0,684.0,829276000.0
20260709,20260707,A0091P0,TIGER 코리아원자력,일반,iSelect 코리아 원자력 지수 (Price Return),50000.0,20250819,,543312.0,15840.0,-4.12,15798.62,0.26,34300000.0,686.0,789931000.0
20260709,20260708,A0091P0,TIGER 코리아원자력,일반,iSelect 코리아 원자력 지수 (Price Return),50000.0,20250819,,498933.75,14525.0,-8.3,14579.92,-0.38,34350000.0,687.0,728996000.0
20260709,20260709,A0091P0,TIGER 코리아원자력,일반,iSelect 코리아 원자력 지수 (Price Return),50000.0,20250819,,498036.0,14520.0,-0.03,14604.13,-0.58,34300000.0,686.0,730206500.0
20260709,20260703,A0092B0,SOL 한국원자력SMR,일반,FnGuide 한국원자력 SMR 지수(PR),50000.0,20250819,,129842.5,15550.0,0.06,15576.78,-0.17,8350000.0,167.0,778839000.0
20260709,20260706,A0092B0,SOL 한국원자력SMR,일반,FnGuide 한국원자력 SMR 지수(PR),50000.0,20250819,,129425.0,15500.0,-0.32,15549.06,-0.32,8350000.0,167.0,777453000.0
20260709,20260707,A0092B0,SOL 한국원자력SMR,일반,FnGuide 한국원자력 SMR 지수(PR),50000.0,20250819,,123090.0,14920.0,-3.74,14916.0,0.03,8250000.0,165.0,745800000.0
20260709,20260708,A0092B0,SOL 한국원자력SMR,일반,FnGuide 한국원자력 SMR 지수(PR),50000.0,20250819,,113478.75,13755.0,-7.81,13810.78,-0.4,8250000.0,165.0,690539000.0
20260709,20260709,A0092B0,SOL 한국원자력SMR,일반,FnGuide 한국원자력 SMR 지수(PR),50000.0,20250819,,111492.0,13680.0,-0.55,13743.04,-0.46,8150000.0,163.0,687152000.0
20260709,20260703,A0093A0,RISE AI반도체TOP10,일반,FnGuide AI반도체TOP10 지수,50000.0,20250826,,198952.0,38260.0,5.57,38251.03,0.02,5200000.0,104.0,1912551500.0
20260709,20260706,A0093A0,RISE AI반도체TOP10,일반,FnGuide AI반도체TOP10 지수,50000.0,20250826,,192582.0,37035.0,-3.2,36978.9,0.15,5200000.0,104.0,1848945000.0
20260709,20260707,A0093A0,RISE AI반도체TOP10,일반,FnGuide AI반도체TOP10 지수,50000.0,20250826,,185270.5,34630.0,-6.49,34766.79,-0.39,5350000.0,107.0,1738339500.0
20260709,20260708,A0093A0,RISE AI반도체TOP10,일반,FnGuide AI반도체TOP10 지수,50000.0,20250826,,177125.0,32500.0,-6.15,32442.16,0.18,5450000.0,109.0,1622108000.0
20260709,20260709,A0093A0,RISE AI반도체TOP10,일반,FnGuide AI반도체TOP10 지수,50000.0,20250826,,185259.0,33380.0,2.71,33363.82,0.05,5550000.0,111.0,1668191000.0
20260709,20260703,A0094M0,RISE 코리아밸류업위클리고정커버드콜,일반,코리아 밸류업 위클리 커버드콜 30% 지수,50000.0,20250902,,155125.0,21250.0,3.16,21127.34,0.58,7300000.0,146.0,1056367000.0
20260709,20260706,A0094M0,RISE 코리아밸류업위클리고정커버드콜,일반,코리아 밸류업 위클리 커버드콜 30% 지수,50000.0,20250902,,156214.0,21110.0,-0.66,21099.81,0.05,7400000.0,148.0,1054990500.0000001
20260709,20260707,A0094M0,RISE 코리아밸류업위클리고정커버드콜,일반,코리아 밸류업 위클리 커버드콜 30% 지수,50000.0,20250902,,154660.0,20350.0,-3.6,20424.11,-0.36,7600000.0,152.0,1021205500.0
20260709,20260708,A0094M0,RISE 코리아밸류업위클리고정커버드콜,일반,코리아 밸류업 위클리 커버드콜 30% 지수,50000.0,20250902,,152248.75,19645.0,-3.46,19570.55,0.38,7750000.0,155.0,978527500.0
20260709,20260709,A0094M0,RISE 코리아밸류업위클리고정커버드콜,일반,코리아 밸류업 위클리 커버드콜 30% 지수,50000.0,20250902,,155037.5,19750.0,0.53,19634.09,0.59,7850000.0,157.0,981704500.0
20260709,20260703,A0098F0,KODEX 원자력SMR,일반,iSelect 원자력SMR 지수(Price Return),50000.0,20250916,,219518.75,15965.0,0.73,15930.55,0.22,13750000.0,275.0,796527500.0
20260709,20260706,A0098F0,KODEX 원자력SMR,일반,iSelect 원자력SMR 지수(Price Return),50000.0,20250916,,219282.0,15890.0,-0.47,15961.6,-0.45,13800000.0,276.0,798080000.0
20260709,20260707,A0098F0,KODEX 원자력SMR,일반,iSelect 원자력SMR 지수(Price Return),50000.0,20250916,,210312.25,15185.0,-4.44,15245.65,-0.4,13850000.0,277.0,762282500.0
20260709,20260708,A0098F0,KODEX 원자력SMR,일반,iSelect 원자력SMR 지수(Price Return),50000.0,20250916,,195573.0,14070.0,-7.34,14115.34,-0.32,13900000.0,278.0,705767000.0
20260709,20260709,A0098F0,KODEX 원자력SMR,일반,iSelect 원자력SMR 지수(Price Return),50000.0,20250916,,190895.25,13985.0,-0.6,14051.32,-0.47,13650000.0,273.0,702566000.0
20260709,20260703,A0098N0,PLUS 자사주매입고배당주,일반,FnGuide 고배당주 플러스 자사주 지수 (PR),50000.0,20250916,,82592.25,12805.0,2.73,12827.39,-0.17,6450000.0,129.0,641369500.0
20260709,20260706,A0098N0,PLUS 자사주매입고배당주,일반,FnGuide 고배당주 플러스 자사주 지수 (PR),50000.0,20250916,,81081.0,12870.0,0.51,12909.8,-0.31,6300000.0,126.0,645490000.0
20260709,20260707,A0098N0,PLUS 자사주매입고배당주,일반,FnGuide 고배당주 플러스 자사주 지수 (PR),50000.0,20250916,,81931.5,13005.0,1.05,13058.72,-0.41,6300000.0,126.0,652936000.0
20260709,20260708,A0098N0,PLUS 자사주매입고배당주,일반,FnGuide 고배당주 플러스 자사주 지수 (PR),50000.0,20250916,,81207.0,12890.0,-0.88,12869.54,0.16,6300000.0,126.0,643477000.0
20260709,20260709,A0098N0,PLUS 자사주매입고배당주,일반,FnGuide 고배당주 플러스 자사주 지수 (PR),50000.0,20250916,,78939.0,12530.0,-2.79,12690.47,-1.26,6300000.0,126.0,634523500.0
20260709,20260703,A0098Z0,FOCUS 200,일반,코스피 200,50000.0,20250923,,67374.0,112290.0,6.99,111567.99,0.65,600000.0,12.0,5578399500.0
20260709,20260706,A0098Z0,FOCUS 200,일반,코스피 200,50000.0,20250923,,77364.0,110520.0,-1.58,111067.87,-0.49,700000.0,14.0,5553393500.0
20260709,20260707,A0098Z0,FOCUS 200,일반,코스피 200,50000.0,20250923,,72943.5,104205.0,-5.71,105338.23,-1.08,700000.0,14.0,5266911500.0
20260709,20260708,A0098Z0,FOCUS 200,일반,코스피 200,50000.0,20250923,,69776.0,99680.0,-4.34,99630.8,0.05,700000.0,14.0,4981540000.0
