,Account,W200300,R102300,W202100,W200100,S102100,S102100,S102100,S102100,S102100,S100100,S100100,S100100,S100100,S100100,S100500,S100500,S100500,S100500,S100500,W201100,W201100,W201100,W201100,W201100,W201200,W201200,W201200,W201200,W201200,S101500,S101500,S101500,S101500,S101500,W402600,,,,,
,Period, ,,, ,20260703,20260706,20260707,20260708,20260709,20260703,20260706,20260707,20260708,20260709,20260703,20260706,20260707,20260708,20260709,20260703,20260706,20260707,20260708,20260709,20260703,20260706,20260707,20260708,20260709,20260703,20260706,20260707,20260708,20260709,20260703,num_cu_20260703,num_cu_20260706,num_cu_20260707,num_cu_20260708,num_cu_20260709
,Unit,Txt,Txt,Txt,Txt,Local mn,Local mn,Local mn,Local mn,Local mn,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,%,%,%,%,%,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,%,%,%,%,%,Shares,Shares,Shares,Shares,Shares,X,,,,,
,Base Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,Name,상장일,상장폐지일,"ETF레버리지,인버스구분",ETF기초지수명,시가총액,시가총액,시가총액,시가총액,시가총액,종가,종가,종가,종가,종가,수정주가수익률,수정주가수익률,수정주가수익률,수정주가수익률,수정주가수익률,ETF순자산가치(NAV),ETF순자산가치(NAV),ETF순자산가치(NAV),ETF순자산가치(NAV),ETF순자산가치(NAV),ETF괴리율,ETF괴리율,ETF괴리율,ETF괴리율,ETF괴리율,상장주식수,상장주식수,상장주식수,상장주식수,상장주식수,CU구성좌수,,,,,
A438740,MIDAS 중소형액티브,20220817,,일반,코스피 중형주 지수,8448.75,8222.63,8055,7683.75,7561.57,37550,36545,35800,34150,33607,0.39,-2.68,-2.04,-4.61,-1.59,37663.33,36736.87,35988.91,34116.58,33767.81,-0.3,-0.52,-0.52,0.1,-0.48,225000,225000,225000,225000,225000,75000,3,3,3,3,3
A438900,HANARO Fn K-푸드,20220817,,일반,FnGuide K-푸드 지수 (시장가격),13343.75,13343.75,14397.5,14072.5,13741,10675,10675,11075,10825,10570,-2.2,0,3.75,-2.26,-2.36,10705.95,10732.11,11086.38,10899.26,10634.51,-0.29,-0.53,-0.1,-0.68,-0.61,1250000,1250000,1300000,1300000,1300000,50000,25,25,26,26,26
A441540,HANARO Fn조선해운,20220915,,일반,FnGuide 조선해운지수,80458,81928,76594,73514,71190,28735,29260,27355,26255,25425,0.74,1.83,-6.51,-4.02,-3.16,28736.42,29214.9,27413.95,26179.22,25390.9,0,0.15,-0.22,0.29,0.13,2800000,2800000,2800000,2800000,2800000,50000,56,56,56,56,56
A441800,TIME Korea플러스배당액티브,20220927,,일반,코스피 200,919208.6,917185.1,880852,842836.8,842697,34070,33995,32600,31170,31050,4.29,-0.22,-4.1,-4.39,-0.39,34093.92,34024.4,32780.63,31203.16,31051.16,-0.07,-0.09,-0.55,-0.11,0,26980000,26980000,27020000,27040000,27140000,20000,1349,1349,1351,1352,1357
A442090,에셋플러스 코리아대장장이액티브,20220920,,일반,FnGuide 대장장이 지수(Price Return),49320,48510,46792.5,44535,45525,32880,32340,31195,29690,30350,2.24,-1.64,-3.54,-4.82,2.22,33081.89,32515.3,31170.23,29564.87,30007.52,-0.61,-0.54,0.08,0.42,1.14,1500000,1500000,1500000,1500000,1500000,100000,15,15,15,15,15
A442260,마이티 다이나믹퀀트액티브,20221025,,일반,코스피 200,58918.4,58304,54668.8,52454.4,53088,46030,45550,42710,40980,41475,6.22,-1.04,-6.24,-4.05,1.21,45890.93,45611.68,43152.75,40846.99,41419.26,0.3,-0.14,-1.03,0.33,0.13,1280000,1280000,1280000,1280000,1280000,40000,32,32,32,32,32
A444200,SOL 코리아메가테크액티브,20221018,,일반,KEDI 메가테크지수(PR),630257.5,628608.75,601188.75,567231.25,577566.5,54805,54425,51165,48275,48535,4.37,-0.69,-5.99,-5.65,0.54,54544.36,54173.58,51482.86,48357.45,48292.22,0.48,0.46,-0.62,-0.17,0.5,11500000,11550000,11750000,11750000,11900000,50000,230,231,235,235,238
A445150,KODEX 친환경조선해운액티브,20221115,,일반,FnGuide K-친환경선박 지수,57541.5,57969,55100,52212,50977,30285,30510,29000,27480,26830,0.65,0.74,-4.95,-5.24,-2.37,30353.95,30616.1,29031.48,27582.46,26886.56,-0.23,-0.35,-0.11,-0.37,-0.21,1900000,1900000,1900000,1900000,1900000,50000,38,38,38,38,38
A445290,KODEX 로봇액티브,20221115,,일반,iSelect K-로봇테마 지수,1170924.25,1161655.25,1120479.5,1062945,1059390,32845,32585,31430,29900,29800,1.47,-0.79,-3.54,-4.87,-0.33,32807.36,32688.6,31600.94,29989.94,29790.79,0.11,-0.32,-0.54,-0.3,0.03,35650000,35650000,35650000,35550000,35550000,50000,713,713,713,711,711
A445690,BNK 주주가치액티브,20221027,,일반,FnGuide 주주가치 지수,22256,22252.75,21482.5,20614.75,20543.25,34240,34235,33050,31715,31605,2.15,-0.01,-3.46,-4.04,-0.35,34056.06,34123.43,32899.77,31588.46,31535.67,0.54,0.33,0.46,0.4,0.22,650000,650000,650000,650000,650000,50000,13,13,13,13,13
A445910,TIGER MKF배당귀족,20221018,,일반,MKF 배당귀족 지수(시장가격지수),20390,20510,20730,20195,20325,20390,20510,20730,20195,20325,0.1,0.59,1.07,-2.58,0.64,20510.91,20660.22,20831.23,20341.58,20121.71,-0.59,-0.73,-0.49,-0.72,1.01,1000000,1000000,1000000,1000000,1000000,50000,20,20,20,20,20
A446700,RISE 배터리 리사이클링,20221101,,일반,iSelect 배터리 리사이클링 지수,11711.5,11499.1,11410.6,10785.2,10596.4,9925,9745,9670,9140,8980,1.12,-1.81,-0.77,-5.48,-1.75,9864.66,9803.64,9619.51,9117.99,9011.9,0.61,-0.6,0.52,0.24,-0.35,1180000,1180000,1180000,1180000,1180000,20000,59,59,59,59,59
A447430,ACE 주주환원가치주액티브,20221115,,일반,FnGuide 올라운드 가치주 시장가격지수,46545,47804.75,47509.75,46801.75,45474.25,16050,16205,16105,15865,15415,0.94,0.97,-0.62,-1.49,-2.84,16084.39,16186.08,16195.02,15842.55,15596.06,-0.21,0.12,-0.56,0.14,-1.16,2900000,2950000,2950000,2950000,2950000,50000,58,59,59,59,59
A448100,WON 200,20221216,,일반,코스피 200,138103.38,137303.88,140222.5,132308,133160.5,134735,133955,127475,120280,121055,5.96,-0.58,-4.84,-5.64,0.64,134629.54,133994.32,126938.82,119908.1,121148.12,0.08,-0.03,0.42,0.31,-0.08,1025000,1025000,1100000,1100000,1100000,25000,41,41,44,44,44
A448570,FOCUS AI코리아액티브,20221115,,일반,코스피지수,46977,47054,43679.25,42113.25,41566.5,33555,33610,32355,31195,30790,4.27,0.16,-3.73,-3.59,-1.3,33762.56,33727.36,32755.57,31221.27,30907.14,-0.61,-0.35,-1.22,-0.08,-0.38,1400000,1400000,1350000,1350000,1350000,50000,28,28,27,27,27
A449450,PLUS K방산,20230105,,일반,FnGuide K-방위산업 지수,1290903.6,1307262.6,1207608.75,1092855.75,1054962,63560,64620,59635,54075,52200,3.03,1.67,-7.71,-9.32,-3.47,63439.17,64865.66,59855.98,54444.98,52705.93,0.19,-0.38,-0.37,-0.68,-0.96,20310000,20230000,20250000,20210000,20210000,50000,406.2,404.6,405,404.2,404.2
A450910,SOL 코스닥150,20230131,,일반,코스닥 150,35187.6,33200.5,32671.5,30567,31004,14910,14435,14205,13290,13480,-1.49,-3.19,-1.59,-6.44,1.43,14951.5,14475.96,14244.41,13303.4,13493.36,-0.28,-0.28,-0.28,-0.1,-0.1,2360000,2300000,2300000,2300000,2300000,20000,118,115,115,115,115
A451060,1Q 200액티브,20230131,,일반,코스피 200,485562,481404,463963.5,444078.75,457508.25,42040,41680,39655,37475,37655,6.36,-0.86,-4.86,-5.5,0.48,41930.64,41738.06,39554.49,37347.81,37770.28,0.26,-0.14,0.25,0.34,-0.31,11550000,11550000,11700000,11850000,12150000,150000,77,77,78,79,81
A454320,HANARO CAPEX설비투자iSelect,20230418,,일반,iSelect CAPEX 설비투자 지수(시장가격),111475,108137.5,104862.5,97187.5,99832.5,44590,43255,41945,38875,39150,-1.51,-2.99,-3.03,-7.32,0.71,44511.5,43428.02,41960.89,39020.31,39314.09,0.18,-0.4,-0.04,-0.37,-0.42,2500000,2500000,2500000,2500000,2550000,50000,50,50,50,50,51
A455850,SOL AI반도체소부장,20230425,,일반,FnGuide AI 반도체 소부장 지수,1137752.5,1079716,1024632,981245,1020025.5,27025,25465,23940,22150,23530,-1.04,-5.77,-5.99,-7.48,6.23,26911.97,25414.27,24041.38,22309.01,23537.33,0.42,0.2,-0.42,-0.71,-0.03,42100000,42400000,42800000,44300000,43350000,50000,842,848,856,886,867
A455860,SOL 2차전지소부장Fn,20230425,,일반,FnGuide 2차전지 소부장 지수(PR),107406,106875,104043,96552.25,97290,4590,4500,4390,4135,4140,0.44,-1.96,-2.44,-5.81,0.12,4580.07,4512.63,4406.45,4140.65,4132.77,0.22,-0.28,-0.37,-0.14,0.17,23400000,23750000,23700000,23350000,23500000,50000,468,475,474,467,470
A457930,BNK 미래전략기술액티브,20230620,,일반,iSelect 미래전략기술 지수 (PR),9054,9042,8776.5,8308.5,8413.5,30180,30140,29255,27695,28045,3.18,-0.13,-2.94,-5.33,1.26,30372.84,30313.93,29140.15,27601.79,27605.64,-0.63,-0.57,0.39,0.34,1.59,300000,300000,300000,300000,300000,50000,6,6,6,6,6
A457990,PLUS 태양광&ESS,20230620,,일반,FnGuide 태양광&ESS 지수,113744,109931.25,107786.25,101788.5,103950,35545,33825,33165,30845,31500,-4.11,-4.84,-1.95,-7,2.12,35623.47,33958.21,33335,31073.77,31485.51,-0.22,-0.39,-0.51,-0.74,0.05,3200000,3250000,3250000,3300000,3300000,50000,64,65,65,66,66
A461450,KODEX 코스닥글로벌,20230629,,일반,코스닥 글로벌 지수,24780,23857.5,23505,21907.5,21960,16520,15905,15670,14605,14640,-1.87,-3.72,-1.48,-6.8,0.24,16491.76,15855.17,15714.92,14642.91,14750.87,0.17,0.31,-0.29,-0.26,-0.75,1500000,1500000,1500000,1500000,1500000,100000,15,15,15,15,15
A461580,TIGER 코스닥글로벌,20230629,,일반,코스닥 글로벌 지수,11833.5,11329.5,11263,9685,11265,16905,16185,16090,14900,15020,-1.6,-4.26,-0.59,-7.4,0.81,16832.13,16185.72,16043.02,14953.74,15063.29,0.43,0,0.29,-0.36,-0.29,700000,700000,700000,650000,750000,50000,14,14,14,13,15
A461950,KODEX 2차전지핵심소재10,20230704,,일반,FnGuide 2차전지핵심소재10 지수,164668.5,162361.25,158957.5,149187,146686.5,4945,4825,4745,4460,4405,0.41,-2.43,-1.66,-6.01,-1.23,4919.9,4847.16,4739.25,4440.82,4426.65,0.51,-0.46,0.12,0.43,-0.49,33300000,33650000,33500000,33450000,33300000,50000,666,673,670,669,666
A462010,TIGER 2차전지소재Fn,20230713,,일반,FnGuide 2차전지소재 (Price Return) 지수,520326.25,509667.75,500781,470418,472281.25,4925,4815,4740,4440,4445,0.1,-2.23,-1.56,-6.33,0.11,4903.34,4834.85,4742.88,4442.27,4436.45,0.44,-0.41,-0.06,-0.05,0.19,105650000,105850000,105650000,105950000,106250000,50000,2113,2117,2113,2119,2125
A462330,KODEX 2차전지산업레버리지,20230704,,레버리지,FnGuide 2차전지 산업 레버리지(2x) 지수,615846,594297,567399.6,504718.2,505938,1085,1035,982,861,860,0.65,-4.61,-5.12,-12.32,-0.12,1077.59,1034.97,978.26,863.67,854.6,0.69,0,0.38,-0.31,0.63,567600000,574200000,577800000,586200000,588300000,100000,5676,5742,5778,5862,5883
A462900,KoAct 바이오헬스케어액티브,20230803,,일반,iSelect 바이오헬스케어 PR 지수,476836,449901.5,464610.5,433650,429792,16330,15355,15830,14700,14520,-2.3,-5.97,3.09,-7.14,-1.22,16275.56,15391,15786.81,14710.73,14511.54,0.33,-0.23,0.27,-0.07,0.06,29200000,29300000,29350000,29500000,29600000,50000,584,586,587,590,592
A463050,TIME K바이오액티브,20230817,,일반,KRX 헬스케어,282292.5,268300,273181.25,257883,252567,14150,13415,13625,12830,12660,-0.81,-5.19,1.57,-5.83,-1.33,14071.59,13436.79,13731.19,12936.53,12739.64,0.56,-0.16,-0.77,-0.82,-0.63,19950000,20000000,20050000,20100000,19950000,50000,399,400,401,402,399
A463250,TIGER K방산&우주,20230725,,일반,iSelect K방산&우주,673465,677621.25,645628.75,587422.5,571007.5,39850,40455,38545,35070,34090,3.24,1.52,-4.72,-9.02,-2.79,40013.5,40394.44,38782.12,35211.91,34380.8,-0.41,0.15,-0.61,-0.4,-0.85,16900000,16750000,16750000,16750000,16750000,50000,338,335,335,335,335
A464600,SOL 자동차소부장Fn,20230822,,일반,FnGuide 자동차소부장지수(PR),27594,25660,24675,24690.75,23060,26280,25660,24675,23515,23060,1.37,-2.36,-3.84,-4.7,-1.93,26268.43,25770.71,24775.21,23600.99,23197.43,0.04,-0.43,-0.4,-0.36,-0.59,1050000,1000000,1000000,1050000,1000000,50000,21,20,20,21,20
A464610,SOL 의료기기소부장Fn,20230822,,일반,FnGuide 의료기기소부장지수(PR),15318,14874,16038.75,15570.75,15249,8280,8040,8225,7985,7820,-1.31,-2.9,2.3,-2.92,-2.07,8282.87,8035.66,8217.31,8005.67,7838.85,-0.03,0.05,0.09,-0.26,-0.24,1850000,1850000,1950000,1950000,1950000,50000,37,37,39,39,39
A465330,RISE 2차전지TOP10,20230912,,일반,iSelect 2차전지 TOP10 지수(PR),62211,62627.25,61129.38,56047.75,55389.38,10680,10570,10405,9790,9675,0.8,-1.03,-1.56,-5.91,-1.17,10685.88,10532.77,10365.99,9748.35,9683.67,-0.06,0.35,0.38,0.43,-0.09,5825000,5925000,5875000,5725000,5725000,25000,233,237,235,229,229
A465350,RISE 2차전지TOP10인버스(합성),20230912,,인버스 1X ,iSelect 2차전지 TOP10 인버스 지수(PR),41830,42297.25,43276.25,40500,40660,18800,19010,19450,20250,20330,0.19,1.12,2.31,4.11,0.4,18761.33,19036.33,19343.56,20524.46,20665.14,0.21,-0.14,0.55,-1.34,-1.62,2225000,2225000,2225000,2000000,2000000,25000,89,89,89,80,80
A466810,BNK 2차전지양극재,20231019,,일반,iSelect 2차전지양극재 지수,7854,7770,7644,7161,7344.25,5610,5550,5460,5115,5065,0.81,-1.07,-1.62,-6.32,-0.98,5586.13,5529.97,5438.79,5092.49,5093.96,0.43,0.36,0.39,0.44,-0.57,1400000,1400000,1400000,1400000,1450000,50000,28,28,28,28,29
A466920,SOL 조선TOP3플러스,20231005,,일반,FnGuide 조선TOP3플러스지수(PR),1669910,1713901.75,1558500,1452002.5,1422060,32300,33055,30000,27950,27400,0.59,2.34,-9.24,-6.83,-1.97,32269.36,33205.96,29990.63,28032.79,27299.89,0.09,-0.45,0.03,-0.3,0.37,51700000,51850000,51950000,51950000,51900000,50000,1034,1037,1039,1039,1038
A466930,SOL 자동차TOP3플러스,20231005,,일반,FnGuide 자동차TOP3플러스지수(PR),342898.5,344925.25,324952.5,320346,302714.75,30345,30935,29275,28860,27395,2.76,1.94,-5.37,-1.42,-5.08,30301.19,30889.16,29429.38,28816.95,27481.57,0.14,0.15,-0.52,0.15,-0.32,11300000,11150000,11100000,11100000,11050000,50000,226,223,222,222,221
A466940,TIGER 은행고배당플러스TOP10,20231017,,일반,FnGuide 은행고배당플러스TOP10 지수(시장가격 지수),821117.25,823683.5,830432.25,819802.5,798761.25,26445,26485,26745,26150,25725,4.34,0.15,0.98,-2.22,-1.63,26406.3,26577.47,26884.33,26199.01,25663.97,0.15,-0.35,-0.52,-0.19,0.24,31050000,31100000,31050000,31350000,31050000,50000,621,622,621,627,621
A469070,RISE AI&로봇,20231024,,일반,iSelect AI&로봇 지수(시장가격),358475,354306.75,343728,326639.25,326978,11030,10885,10560,10035,10030,0,-1.31,-2.99,-4.97,-0.05,11039.39,10935.03,10617.72,10083.81,10047.72,-0.09,-0.46,-0.54,-0.48,-0.18,32500000,32550000,32550000,32550000,32600000,50000,650,651,651,651,652
A469150,ACE AI반도체TOP3+,20231017,,일반,FnGuide AI 반도체 TOP3+ 지수,1347233,1323177,1248881.5,1103217.75,1150885,69445,68205,63395,59795,62210,5.95,-1.79,-7.05,-5.68,4.04,69474.88,68187.38,63836.8,59773.14,62367.31,-0.04,0.03,-0.69,0.04,-0.25,19400000,19400000,19700000,18450000,18500000,50000,388,388,394,369,370
A469170,ACE 포스코그룹포커스,20231017,,일반,FnGuide 포스코그룹포커스 지수(시장가격),103037,103957.75,102249,97403,97410,5510,5515,5410,5140,5100,-1.43,0.09,-1.9,-4.99,-0.78,5509.73,5494.56,5406.1,5148.34,5123.15,0,0.37,0.07,-0.16,-0.45,18700000,18850000,18900000,18950000,19100000,50000,374,377,378,379,382
A469790,KIWOOM 코리아테크TOP10,20231031,,일반,Solactive K-TechTOP10 Index(PR),52070,51140,48210,36752,36944,52070,51140,48210,45940,46180,5.27,-1.79,-5.73,-4.71,0.52,51962.77,51036.82,48478.7,45831.79,46249.77,0.21,0.2,-0.55,0.24,-0.15,1000000,1000000,1000000,800000,800000,100000,10,10,10,8,8
A470310,UNICORN 생성형AI강소기업액티브,20231121,,일반,iSelect AI 지수,5128.5,5062.5,5053.5,4837.5,4770,17095,16875,16845,16125,15900,1.7,-1.29,-0.18,-4.27,-1.4,17167.96,16851.85,16722.74,16181.32,15844.49,-0.42,0.14,0.73,-0.35,0.35,300000,300000,300000,300000,300000,50000,6,6,6,6,6
A471760,TIGER AI반도체핵심공정,20231121,,일반,iSelect AI반도체핵심공정지수,146850,140175,134799.75,125749.75,131541.75,16500,15750,14895,13895,14535,2.61,-4.55,-5.43,-6.71,4.61,16498.56,15754.72,14940.25,13947.89,14523.02,0.01,-0.03,-0.3,-0.38,0.08,8900000,8900000,9050000,9050000,9050000,50000,178,178,181,181,181
A471780,TIGER 코리아테크액티브,20231128,,일반,KRX 정보기술,319680,311315,287716.25,269736.25,278824,44400,42940,39685,37205,38300,4.52,-3.29,-7.58,-6.25,2.94,44292.72,42724.96,39908.08,37367.78,38305.73,0.24,0.5,-0.56,-0.44,-0.01,7200000,7250000,7250000,7250000,7280000,10000,720,725,725,725,728
A471990,KODEX AI반도체핵심장비,20231121,,일반,iSelect AI 반도체핵심장비 지수,416670,402882,382049,349320,372921.5,25800,24270,23015,21300,22670,-2.48,-5.93,-5.17,-7.45,6.43,25693.35,24366.6,23118.91,21376.74,22709.38,0.42,-0.4,-0.45,-0.36,-0.17,16150000,16600000,16600000,16400000,16450000,50000,323,332,332,328,329
A472150,TIGER 배당커버드콜액티브,20231212,,일반,코스피 200 커버드콜 5% OTM 지수(PR 지수),2409422.4,2392374.6,2297244.9,2177265.6,2205815.85,25440,25260,23865,22560,22785,5.85,-0.71,-5.52,-5.47,1,25415.42,25284.82,23938.76,22541.48,22782.68,0.1,-0.1,-0.31,0.08,0.01,94710000,94710000,96260000,96510000,96810000,10000,9471,9471,9626,9651,9681
A472720,TRUSTON 주주가치액티브,20231214,,일반,코스피 200,15220.4,15111.2,14487.2,13868.4,13954.2,29270,29060,27860,26670,26835,4.55,-0.72,-4.13,-4.27,0.62,29101.63,28948.28,27983.32,26794.27,26699.12,0.58,0.39,-0.44,-0.46,0.51,520000,520000,520000,520000,520000,20000,26,26,26,26,26
A472840,IBK 200,20231221,,일반,코스피 200,48931.88,48545.63,45590.63,43492.5,43794.38,130485,129455,121575,115980,116785,6.6,-0.79,-6.09,-4.6,0.69,130025.35,129409.76,122671.63,115927.83,117075.6,0.35,0.03,-0.89,0.05,-0.25,375000,375000,375000,375000,375000,25000,15,15,15,15,15
A474590,WON 반도체밸류체인액티브,20240116,,일반,FnGuide 반도체 밸류체인 (Price Return) 지수,429826.75,418209.75,412136.5,392713.75,409587.75,54755,52605,49655,46475,47905,3.95,-3.93,-5.61,-6.4,3.08,54646.83,52847.89,49554.79,46667.63,48203.93,0.2,-0.46,0.2,-0.41,-0.62,7850000,7950000,8300000,8450000,8550000,50000,157,159,166,169,171
A475050,ACE KPOP포커스,20240130,,일반,iSelect K-POP 포커스지수(시장가격),106506.5,108999.5,114738.75,112189.25,106807.5,7690,7870,8225,7985,7575,-3.75,2.34,4.51,-2.92,-5.13,7683.8,7889.37,8207.02,7954.38,7571.71,0.08,-0.25,0.22,0.38,0.04,13850000,13850000,13950000,14050000,14100000,50000,277,277,279,281,282
A475300,SOL 반도체전공정,20240214,,일반,FnGuide 반도체 전공정 지수(PR),304725,328522,319962.5,296725,300268,25500,23720,22375,20750,21680,-2.04,-6.98,-5.67,-7.26,4.48,25412.96,23833.6,22439.21,20870.17,21838.37,0.34,-0.48,-0.29,-0.58,-0.73,11950000,13850000,14300000,14300000,13850000,50000,239,277,286,286,277
A475310,SOL 반도체후공정,20240214,,일반,FnGuide 반도체 후공정 지수(PR),79156,78474,72632.25,67245.75,67265,28270,27060,25485,23595,24460,-0.34,-4.28,-5.82,-7.42,3.67,28181.03,26986.2,25551.06,23693.15,24591.4,0.32,0.27,-0.26,-0.41,-0.53,2800000,2900000,2850000,2850000,2750000,50000,56,58,57,57,55
A475720,RISE 200위클리커버드콜,20240305,,일반,코스피 200 위클리 커버드콜 ATM 지수,926445.75,916285.5,895442.5,853008,858312,14835,14755,14270,13670,13755,4.11,-0.54,-3.29,-4.2,0.62,14779.02,14836.23,14289.48,13616.36,13758.43,0.38,-0.55,-0.14,0.39,-0.02,62450000,62100000,62750000,62400000,62400000,50000,1249,1242,1255,1248,1248
A476000,UNICORN 포스트IPO액티브,20240227,,일반,iSelect 포스트 IPO 지수,3553,3520,3478.75,3212,3124,6460,6400,6325,5840,5680,-2.05,-0.93,-1.17,-7.67,-2.74,6526.97,6356.85,6288.04,5825.98,5750.54,-1.03,0.68,0.59,0.24,-1.23,550000,550000,550000,550000,550000,50000,11,11,11,11,11
A476260,HANARO 반도체핵심공정주도주,20240227,,일반,FnGuide 반도체 핵심공정 주도주 지수,53733.75,61740,58522.5,53078.5,53300,15575,14700,13770,12790,13325,0.97,-5.62,-6.33,-7.12,4.18,15550.6,14685.43,13763.07,12840.05,13232.8,0.16,0.1,0.05,-0.39,0.7,3450000,4200000,4250000,4150000,4000000,50000,69,84,85,83,80
A476850,KoAct 배당성장액티브,20240227,,일반,코스피지수,113590.75,113499.75,108472,103330.5,103376,24965,24945,23840,22710,22720,4.41,-0.08,-4.43,-4.74,0.04,25024.76,24865.05,23937.75,22718.36,22700.78,-0.24,0.32,-0.41,-0.04,0.08,4550000,4550000,4550000,4550000,4550000,50000,91,91,91,91,91
A479850,HANARO K-뷰티,20240416,,일반,FnGuide K-뷰티 지수,26240,25148.75,25365,24517.5,23400,16400,16225,16910,16345,15600,-1.32,-1.07,4.22,-3.34,-4.56,16376.04,16296.22,17012.3,16452.13,15656.77,0.15,-0.44,-0.6,-0.65,-0.36,1600000,1550000,1500000,1500000,1500000,50000,32,31,30,30,30
A482030,KoAct 반도체&2차전지핵심소재액티브,20240514,,일반,iSelect 반도체&2차전지핵심소재 지수,10069.5,9780.75,9350.25,8688.75,8804.25,9590,9315,8905,8275,8385,1.16,-2.87,-4.4,-7.07,1.33,9567.74,9258.45,8939.53,8328.92,8459.98,0.23,0.61,-0.39,-0.65,-0.89,1050000,1050000,1050000,1050000,1050000,50000,21,21,21,21,21
A483020,KIWOOM 의료AI,20240528,,일반,FnGuide 의료AI 지수,5880,5721,5802,5583,5493,9800,9535,9670,9305,9155,1.24,-2.7,1.42,-3.77,-1.61,9776.01,9557.18,9640.98,9328.01,9122.86,0.25,-0.23,0.3,-0.25,0.35,600000,600000,600000,600000,600000,50000,12,12,12,12,12
A484880,SOL 금융지주플러스고배당,20240625,,일반,FnGuide 금융지주플러스고배당 지수(PR),348864.25,351075,353032.5,341998,335704.5,22435,22650,22850,22280,21870,4.52,0.96,0.88,-2.49,-1.84,22477.22,22640.67,22843.69,22267.45,21905.94,-0.19,0.04,0.03,0.06,-0.16,15550000,15500000,15450000,15350000,15350000,50000,311,310,309,307,307
A486240,DAISHIN343 AI반도체&인프라액티브,20240618,,일반,FnGuide AI반도체&인프라 지수,110416,108960,101344,94800,102986,34505,34050,31670,29625,30290,4.4,-1.32,-6.99,-6.46,2.24,34358.04,33514.39,31529.57,29514.91,30160.58,0.43,1.6,0.45,0.37,0.43,3200000,3200000,3200000,3200000,3400000,100000,32,32,32,32,34
A487130,KoAct AI인프라액티브,20240709,,일반,Solactive AI인프라 지수,76762.5,73370,68781.5,64469,65619,33375,31900,29905,28030,28530,-0.73,-4.42,-6.25,-6.27,1.78,33223.12,31974.31,30002.83,28035.49,28744.39,0.46,-0.23,-0.33,-0.02,-0.75,2300000,2300000,2300000,2300000,2300000,50000,46,46,46,46,46
A487240,KODEX AI전력핵심설비,20240709,,일반,iSelect AI 전력핵심설비 지수(Price Return),3504847.5,3394365,3239595,2961840,3018724,42075,40170,37890,34400,35020,-2.84,-4.53,-5.68,-9.21,1.8,41878.08,40134.75,37998.49,34565.29,35066.95,0.47,0.09,-0.29,-0.48,-0.13,83300000,84500000,85500000,86100000,86200000,100000,833,845,855,861,862
A487750,BNK 온디바이스AI,20240723,,일반,FnGuide 온디바이스AI 지수,14800,14416,13484,12694,13090,37000,36040,33710,31735,32725,4.28,-2.59,-6.47,-5.86,3.12,37234,36124.83,33906.63,31791.57,32881.51,-0.63,-0.23,-0.58,-0.18,-0.48,400000,400000,400000,400000,400000,50000,8,8,8,8,8
A488080,TIGER 반도체TOP10레버리지,20240723,,레버리지,FnGuide 반도체TOP10레버리지(2x) 지수(PR),730240,688856,606850,532380,573004.75,65200,61505,53000,46700,50485,8.41,-5.67,-13.83,-11.89,8.1,64675.49,61748.39,53565.25,47130.09,50366.44,0.81,-0.39,-1.06,-0.91,0.24,11200000,11200000,11450000,11400000,11350000,50000,224,224,229,228,227
A488200,KIWOOM K-2차전지북미공급망,20240723,,일반,Solactive K-Battery North America Supply Chain 지수,10184,10040,9176.25,8655,8343.75,12730,12550,12235,11540,11125,-0.47,-1.41,-2.51,-5.68,-3.6,12818.27,12556.44,12287.89,11551.33,11284.66,-0.69,-0.05,-0.43,-0.1,-1.41,800000,800000,750000,750000,750000,50000,16,16,15,15,15
A488210,KIWOOM K-반도체북미공급망,20240723,,일반,Solactive K-Semiconductor North America Supply Chain 지수,5328,5043,4817,4508,4638,26640,25215,24085,22540,23190,3.9,-5.35,-4.48,-6.41,2.88,26639.56,25231.41,24115.42,22446.35,23335.49,0,-0.07,-0.13,0.42,-0.62,200000,200000,200000,200000,200000,50000,4,4,4,4,4
A489030,PLUS 고배당주위클리커버드콜,20240813,,일반,코스피 고배당 위클리 콜매도 ATM 지수,283768,290054,293783.75,292422,284797.5,6320,6460,6565,6520,6350,0.32,2.22,1.63,-0.69,-2.61,6326.86,6456.11,6588.42,6517.73,6396.86,-0.11,0.06,-0.36,0.03,-0.73,44900000,44900000,44750000,44850000,44850000,50000,898,898,895,897,897
A490480,SOL K방산,20241002,,일반,KEDI K방산 지수(PR),96512,96700.5,91872,83911.5,82836,33280,33930,31680,28935,28080,2.46,1.95,-6.63,-8.66,-2.95,33305.62,34003.9,31720.49,29055.52,28246.49,-0.08,-0.22,-0.13,-0.41,-0.59,2900000,2850000,2900000,2900000,2950000,50000,58,57,58,58,59
A491220,PLUS 200TR,20240910,,일반,코스피 200 TR지수,61936,61684,65097,62259.75,62653.5,154840,154210,144660,138355,139230,6.61,-0.41,-6.19,-4.36,0.63,154992.71,154297.44,146231.35,138079.91,139609.72,-0.1,-0.06,-1.07,0.2,-0.27,400000,400000,450000,450000,450000,50000,8,8,9,9,9
